,sig_id,pert_id,pert_iname,pert_type,cell_id,pert_idose,pert_itime,distil_id
24668,LJP008_A549_24H:H11,BRD-K53328210,JW55,trt_cp,A549,0.12 um,24 h,LJP008_A549_24H_X1_F1B19:H11|LJP008_A549_24H_X2_F1B19:H11|LJP008_A549_24H_X3_F1B19:H11|LJP008_A549_24H_X4_F1B19:H11|LJP008_A549_24H_X5_F1B19:H11|LJP008_A549_24H_X6_F1B19:H11
24669,LJP008_A549_24H:H12,BRD-K53328210,JW55,trt_cp,A549,0.04 um,24 h,LJP008_A549_24H_X1_F1B19:H12|LJP008_A549_24H_X2_F1B19:H12|LJP008_A549_24H_X3_F1B19:H12|LJP008_A549_24H_X4_F1B19:H12|LJP008_A549_24H_X5_F1B19:H12|LJP008_A549_24H_X6_F1B19:H12
24694,LJP008_A549_24H:I13,BRD-K26818574,BIX-01294,trt_cp,A549,10.0 um,24 h,LJP008_A549_24H_X1_F1B19:I13|LJP008_A549_24H_X2_F1B19:I13|LJP008_A549_24H_X3_F1B19:I13|LJP008_A549_24H_X4_F1B19:I13|LJP008_A549_24H_X5_F1B19:I13|LJP008_A549_24H_X6_F1B19:I13
24695,LJP008_A549_24H:I14,BRD-K26818574,BIX-01294,trt_cp,A549,3.33 um,24 h,LJP008_A549_24H_X1_F1B19:I14|LJP008_A549_24H_X2_F1B19:I14|LJP008_A549_24H_X3_F1B19:I14|LJP008_A549_24H_X4_F1B19:I14|LJP008_A549_24H_X5_F1B19:I14|LJP008_A549_24H_X6_F1B19:I14
24696,LJP008_A549_24H:I15,BRD-K26818574,BIX-01294,trt_cp,A549,1.11 um,24 h,LJP008_A549_24H_X1_F1B19:I15|LJP008_A549_24H_X2_F1B19:I15|LJP008_A549_24H_X3_F1B19:I15|LJP008_A549_24H_X4_F1B19:I15|LJP008_A549_24H_X5_F1B19:I15|LJP008_A549_24H_X6_F1B19:I15
24697,LJP008_A549_24H:I16,BRD-K26818574,BIX-01294,trt_cp,A549,0.37 um,24 h,LJP008_A549_24H_X1_F1B19:I16|LJP008_A549_24H_X2_F1B19:I16|LJP008_A549_24H_X3_F1B19:I16|LJP008_A549_24H_X4_F1B19:I16|LJP008_A549_24H_X5_F1B19:I16|LJP008_A549_24H_X6_F1B19:I16
24698,LJP008_A549_24H:I17,BRD-K26818574,BIX-01294,trt_cp,A549,0.12 um,24 h,LJP008_A549_24H_X1_F1B19:I17|LJP008_A549_24H_X2_F1B19:I17|LJP008_A549_24H_X3_F1B19:I17|LJP008_A549_24H_X4_F1B19:I17|LJP008_A549_24H_X5_F1B19:I17|LJP008_A549_24H_X6_F1B19:I17
24699,LJP008_A549_24H:I18,BRD-K26818574,BIX-01294,trt_cp,A549,0.04 um,24 h,LJP008_A549_24H_X1_F1B19:I18|LJP008_A549_24H_X2_F1B19:I18|LJP008_A549_24H_X3_F1B19:I18|LJP008_A549_24H_X4_F1B19:I18|LJP008_A549_24H_X5_F1B19:I18
24724,LJP008_A549_24H:J19,BRD-K89391146,RG-108,trt_cp,A549,10.0 um,24 h,LJP008_A549_24H_X1_F1B19:J19|LJP008_A549_24H_X2_F1B19:J19|LJP008_A549_24H_X3_F1B19:J19|LJP008_A549_24H_X4_F1B19:J19|LJP008_A549_24H_X5_F1B19:J19|LJP008_A549_24H_X6_F1B19:J19
24725,LJP008_A549_24H:J20,BRD-K89391146,RG-108,trt_cp,A549,3.33 um,24 h,LJP008_A549_24H_X1_F1B19:J20|LJP008_A549_24H_X2_F1B19:J20|LJP008_A549_24H_X3_F1B19:J20|LJP008_A549_24H_X4_F1B19:J20|LJP008_A549_24H_X5_F1B19:J20|LJP008_A549_24H_X6_F1B19:J20
24726,LJP008_A549_24H:J21,BRD-K89391146,RG-108,trt_cp,A549,1.11 um,24 h,LJP008_A549_24H_X1_F1B19:J21|LJP008_A549_24H_X2_F1B19:J21|LJP008_A549_24H_X3_F1B19:J21|LJP008_A549_24H_X4_F1B19:J21|LJP008_A549_24H_X5_F1B19:J21|LJP008_A549_24H_X6_F1B19:J21
24727,LJP008_A549_24H:J22,BRD-K89391146,RG-108,trt_cp,A549,0.37 um,24 h,LJP008_A549_24H_X1_F1B19:J22|LJP008_A549_24H_X2_F1B19:J22|LJP008_A549_24H_X3_F1B19:J22|LJP008_A549_24H_X4_F1B19:J22|LJP008_A549_24H_X5_F1B19:J22|LJP008_A549_24H_X6_F1B19:J22
24728,LJP008_A549_24H:J23,BRD-K89391146,RG-108,trt_cp,A549,0.12 um,24 h,LJP008_A549_24H_X1_F1B19:J23|LJP008_A549_24H_X2_F1B19:J23|LJP008_A549_24H_X3_F1B19:J23|LJP008_A549_24H_X4_F1B19:J23|LJP008_A549_24H_X5_F1B19:J23|LJP008_A549_24H_X6_F1B19:J23
24729,LJP008_A549_24H:J24,BRD-K89391146,RG-108,trt_cp,A549,0.04 um,24 h,LJP008_A549_24H_X1_F1B19:J24|LJP008_A549_24H_X2_F1B19:J24|LJP008_A549_24H_X3_F1B19:J24|LJP008_A549_24H_X4_F1B19:J24|LJP008_A549_24H_X5_F1B19:J24|LJP008_A549_24H_X6_F1B19:J24
24730,LJP008_A549_24H:K01,BRD-K36363294,I-BET-151,trt_cp,A549,10.0 um,24 h,LJP008_A549_24H_X1_F1B19:K01|LJP008_A549_24H_X2_F1B19:K01|LJP008_A549_24H_X3_F1B19:K01|LJP008_A549_24H_X4_F1B19:K01|LJP008_A549_24H_X5_F1B19:K01|LJP008_A549_24H_X6_F1B19:K01
24731,LJP008_A549_24H:K02,BRD-K36363294,I-BET-151,trt_cp,A549,3.33 um,24 h,LJP008_A549_24H_X1_F1B19:K02|LJP008_A549_24H_X2_F1B19:K02|LJP008_A549_24H_X3_F1B19:K02|LJP008_A549_24H_X4_F1B19:K02|LJP008_A549_24H_X5_F1B19:K02|LJP008_A549_24H_X6_F1B19:K02
24732,LJP008_A549_24H:K03,BRD-K36363294,I-BET-151,trt_cp,A549,1.11 um,24 h,LJP008_A549_24H_X1_F1B19:K03|LJP008_A549_24H_X2_F1B19:K03|LJP008_A549_24H_X3_F1B19:K03|LJP008_A549_24H_X4_F1B19:K03|LJP008_A549_24H_X5_F1B19:K03|LJP008_A549_24H_X6_F1B19:K03
24733,LJP008_A549_24H:K04,BRD-K36363294,I-BET-151,trt_cp,A549,0.37 um,24 h,LJP008_A549_24H_X1_F1B19:K04|LJP008_A549_24H_X2_F1B19:K04|LJP008_A549_24H_X3_F1B19:K04|LJP008_A549_24H_X4_F1B19:K04|LJP008_A549_24H_X5_F1B19:K04|LJP008_A549_24H_X6_F1B19:K04
24734,LJP008_A549_24H:K05,BRD-K36363294,I-BET-151,trt_cp,A549,0.12 um,24 h,LJP008_A549_24H_X1_F1B19:K05|LJP008_A549_24H_X2_F1B19:K05|LJP008_A549_24H_X3_F1B19:K05|LJP008_A549_24H_X4_F1B19:K05|LJP008_A549_24H_X5_F1B19:K05|LJP008_A549_24H_X6_F1B19:K05
24735,LJP008_A549_24H:K06,BRD-K36363294,I-BET-151,trt_cp,A549,0.04 um,24 h,LJP008_A549_24H_X1_F1B19:K06|LJP008_A549_24H_X2_F1B19:K06|LJP008_A549_24H_X3_F1B19:K06|LJP008_A549_24H_X4_F1B19:K06|LJP008_A549_24H_X5_F1B19:K06|LJP008_A549_24H_X6_F1B19:K06
24766,LJP008_A549_24H:L13,BRD-A58280226,Y-27632,trt_cp,A549,10.0 um,24 h,LJP008_A549_24H_X1_F1B19:L13|LJP008_A549_24H_X2_F1B19:L13|LJP008_A549_24H_X3_F1B19:L13|LJP008_A549_24H_X4_F1B19:L13|LJP008_A549_24H_X5_F1B19:L13|LJP008_A549_24H_X6_F1B19:L13
24767,LJP008_A549_24H:L14,BRD-A58280226,Y-27632,trt_cp,A549,3.33 um,24 h,LJP008_A549_24H_X1_F1B19:L14|LJP008_A549_24H_X2_F1B19:L14|LJP008_A549_24H_X3_F1B19:L14|LJP008_A549_24H_X4_F1B19:L14|LJP008_A549_24H_X5_F1B19:L14|LJP008_A549_24H_X6_F1B19:L14
24768,LJP008_A549_24H:L15,BRD-A58280226,Y-27632,trt_cp,A549,1.11 um,24 h,LJP008_A549_24H_X1_F1B19:L15|LJP008_A549_24H_X2_F1B19:L15|LJP008_A549_24H_X3_F1B19:L15|LJP008_A549_24H_X4_F1B19:L15|LJP008_A549_24H_X5_F1B19:L15|LJP008_A549_24H_X6_F1B19:L15
24769,LJP008_A549_24H:L16,BRD-A58280226,Y-27632,trt_cp,A549,0.37 um,24 h,LJP008_A549_24H_X1_F1B19:L16|LJP008_A549_24H_X2_F1B19:L16|LJP008_A549_24H_X3_F1B19:L16|LJP008_A549_24H_X4_F1B19:L16|LJP008_A549_24H_X5_F1B19:L16|LJP008_A549_24H_X6_F1B19:L16
24770,LJP008_A549_24H:L17,BRD-A58280226,Y-27632,trt_cp,A549,0.12 um,24 h,LJP008_A549_24H_X1_F1B19:L17|LJP008_A549_24H_X2_F1B19:L17|LJP008_A549_24H_X3_F1B19:L17|LJP008_A549_24H_X4_F1B19:L17|LJP008_A549_24H_X5_F1B19:L17|LJP008_A549_24H_X6_F1B19:L17
24771,LJP008_A549_24H:L18,BRD-A58280226,Y-27632,trt_cp,A549,0.04 um,24 h,LJP008_A549_24H_X1_F1B19:L18|LJP008_A549_24H_X2_F1B19:L18|LJP008_A549_24H_X3_F1B19:L18|LJP008_A549_24H_X4_F1B19:L18|LJP008_A549_24H_X5_F1B19:L18|LJP008_A549_24H_X6_F1B19:L18
24784,LJP008_A549_24H:M07,BRD-K86856088,UNC-0638,trt_cp,A549,10.0 um,24 h,LJP008_A549_24H_X1_F1B19:M07|LJP008_A549_24H_X2_F1B19:M07|LJP008_A549_24H_X3_F1B19:M07|LJP008_A549_24H_X4_F1B19:M07|LJP008_A549_24H_X5_F1B19:M07|LJP008_A549_24H_X6_F1B19:M07
24785,LJP008_A549_24H:M08,BRD-K86856088,UNC-0638,trt_cp,A549,3.33 um,24 h,LJP008_A549_24H_X1_F1B19:M08|LJP008_A549_24H_X2_F1B19:M08|LJP008_A549_24H_X3_F1B19:M08|LJP008_A549_24H_X4_F1B19:M08|LJP008_A549_24H_X5_F1B19:M08|LJP008_A549_24H_X6_F1B19:M08
24786,LJP008_A549_24H:M09,BRD-K86856088,UNC-0638,trt_cp,A549,1.11 um,24 h,LJP008_A549_24H_X1_F1B19:M09|LJP008_A549_24H_X2_F1B19:M09|LJP008_A549_24H_X3_F1B19:M09|LJP008_A549_24H_X4_F1B19:M09|LJP008_A549_24H_X5_F1B19:M09|LJP008_A549_24H_X6_F1B19:M09
24787,LJP008_A549_24H:M10,BRD-K86856088,UNC-0638,trt_cp,A549,0.37 um,24 h,LJP008_A549_24H_X1_F1B19:M10|LJP008_A549_24H_X2_F1B19:M10|LJP008_A549_24H_X3_F1B19:M10|LJP008_A549_24H_X4_F1B19:M10|LJP008_A549_24H_X5_F1B19:M10|LJP008_A549_24H_X6_F1B19:M10
24788,LJP008_A549_24H:M11,BRD-K86856088,UNC-0638,trt_cp,A549,0.12 um,24 h,LJP008_A549_24H_X1_F1B19:M11|LJP008_A549_24H_X2_F1B19:M11|LJP008_A549_24H_X3_F1B19:M11|LJP008_A549_24H_X4_F1B19:M11|LJP008_A549_24H_X5_F1B19:M11|LJP008_A549_24H_X6_F1B19:M11
24789,LJP008_A549_24H:M12,BRD-K86856088,UNC-0638,trt_cp,A549,0.04 um,24 h,LJP008_A549_24H_X1_F1B19:M12|LJP008_A549_24H_X2_F1B19:M12|LJP008_A549_24H_X3_F1B19:M12|LJP008_A549_24H_X4_F1B19:M12|LJP008_A549_24H_X5_F1B19:M12|LJP008_A549_24H_X6_F1B19:M12
24802,LJP008_A549_24H:N01,BRD-K83452553,daminozide,trt_cp,A549,10.0 um,24 h,LJP008_A549_24H_X1_F1B19:N01|LJP008_A549_24H_X2_F1B19:N01|LJP008_A549_24H_X3_F1B19:N01|LJP008_A549_24H_X4_F1B19:N01|LJP008_A549_24H_X5_F1B19:N01|LJP008_A549_24H_X6_F1B19:N01
24803,LJP008_A549_24H:N02,BRD-K83452553,daminozide,trt_cp,A549,3.33 um,24 h,LJP008_A549_24H_X1_F1B19:N02|LJP008_A549_24H_X2_F1B19:N02|LJP008_A549_24H_X3_F1B19:N02|LJP008_A549_24H_X4_F1B19:N02|LJP008_A549_24H_X5_F1B19:N02|LJP008_A549_24H_X6_F1B19:N02
24804,LJP008_A549_24H:N03,BRD-K83452553,daminozide,trt_cp,A549,1.11 um,24 h,LJP008_A549_24H_X1_F1B19:N03|LJP008_A549_24H_X2_F1B19:N03|LJP008_A549_24H_X3_F1B19:N03|LJP008_A549_24H_X4_F1B19:N03|LJP008_A549_24H_X5_F1B19:N03|LJP008_A549_24H_X6_F1B19:N03
24805,LJP008_A549_24H:N04,BRD-K83452553,daminozide,trt_cp,A549,0.37 um,24 h,LJP008_A549_24H_X1_F1B19:N04|LJP008_A549_24H_X2_F1B19:N04|LJP008_A549_24H_X3_F1B19:N04|LJP008_A549_24H_X4_F1B19:N04|LJP008_A549_24H_X5_F1B19:N04|LJP008_A549_24H_X6_F1B19:N04
24806,LJP008_A549_24H:N05,BRD-K83452553,daminozide,trt_cp,A549,0.12 um,24 h,LJP008_A549_24H_X1_F1B19:N05|LJP008_A549_24H_X2_F1B19:N05|LJP008_A549_24H_X3_F1B19:N05|LJP008_A549_24H_X4_F1B19:N05|LJP008_A549_24H_X5_F1B19:N05|LJP008_A549_24H_X6_F1B19:N05
24807,LJP008_A549_24H:N06,BRD-K83452553,daminozide,trt_cp,A549,0.04 um,24 h,LJP008_A549_24H_X1_F1B19:N06|LJP008_A549_24H_X2_F1B19:N06|LJP008_A549_24H_X3_F1B19:N06|LJP008_A549_24H_X4_F1B19:N06|LJP008_A549_24H_X5_F1B19:N06|LJP008_A549_24H_X6_F1B19:N06
24808,LJP008_A549_24H:N07,BRD-K47029922,tranylcypromine,trt_cp,A549,10.0 um,24 h,LJP008_A549_24H_X1_F1B19:N07|LJP008_A549_24H_X2_F1B19:N07|LJP008_A549_24H_X3_F1B19:N07|LJP008_A549_24H_X4_F1B19:N07|LJP008_A549_24H_X5_F1B19:N07|LJP008_A549_24H_X6_F1B19:N07
24809,LJP008_A549_24H:N08,BRD-K47029922,tranylcypromine,trt_cp,A549,3.33 um,24 h,LJP008_A549_24H_X1_F1B19:N08|LJP008_A549_24H_X2_F1B19:N08|LJP008_A549_24H_X3_F1B19:N08|LJP008_A549_24H_X4_F1B19:N08|LJP008_A549_24H_X5_F1B19:N08|LJP008_A549_24H_X6_F1B19:N08
24810,LJP008_A549_24H:N09,BRD-K47029922,tranylcypromine,trt_cp,A549,1.11 um,24 h,LJP008_A549_24H_X1_F1B19:N09|LJP008_A549_24H_X2_F1B19:N09|LJP008_A549_24H_X3_F1B19:N09|LJP008_A549_24H_X4_F1B19:N09|LJP008_A549_24H_X5_F1B19:N09|LJP008_A549_24H_X6_F1B19:N09
24811,LJP008_A549_24H:N10,BRD-K47029922,tranylcypromine,trt_cp,A549,0.37 um,24 h,LJP008_A549_24H_X1_F1B19:N10|LJP008_A549_24H_X2_F1B19:N10|LJP008_A549_24H_X3_F1B19:N10|LJP008_A549_24H_X4_F1B19:N10|LJP008_A549_24H_X5_F1B19:N10|LJP008_A549_24H_X6_F1B19:N10
24812,LJP008_A549_24H:N11,BRD-K47029922,tranylcypromine,trt_cp,A549,0.12 um,24 h,LJP008_A549_24H_X1_F1B19:N11|LJP008_A549_24H_X2_F1B19:N11|LJP008_A549_24H_X3_F1B19:N11|LJP008_A549_24H_X4_F1B19:N11|LJP008_A549_24H_X5_F1B19:N11|LJP008_A549_24H_X6_F1B19:N11
24813,LJP008_A549_24H:N12,BRD-K47029922,tranylcypromine,trt_cp,A549,0.04 um,24 h,LJP008_A549_24H_X1_F1B19:N12|LJP008_A549_24H_X2_F1B19:N12|LJP008_A549_24H_X3_F1B19:N12|LJP008_A549_24H_X4_F1B19:N12|LJP008_A549_24H_X5_F1B19:N12|LJP008_A549_24H_X6_F1B19:N12
24826,LJP008_A549_24H:O01,BRD-K49865102,PD-0325901,trt_cp,A549,10.0 um,24 h,LJP008_A549_24H_X1_F1B19:O01|LJP008_A549_24H_X2_F1B19:O01|LJP008_A549_24H_X3_F1B19:O01|LJP008_A549_24H_X4_F1B19:O01|LJP008_A549_24H_X5_F1B19:O01|LJP008_A549_24H_X6_F1B19:O01
24827,LJP008_A549_24H:O02,BRD-K49865102,PD-0325901,trt_cp,A549,3.33 um,24 h,LJP008_A549_24H_X1_F1B19:O02|LJP008_A549_24H_X2_F1B19:O02|LJP008_A549_24H_X3_F1B19:O02|LJP008_A549_24H_X4_F1B19:O02|LJP008_A549_24H_X5_F1B19:O02|LJP008_A549_24H_X6_F1B19:O02
24828,LJP008_A549_24H:O03,BRD-K49865102,PD-0325901,trt_cp,A549,1.11 um,24 h,LJP008_A549_24H_X1_F1B19:O03|LJP008_A549_24H_X2_F1B19:O03|LJP008_A549_24H_X3_F1B19:O03|LJP008_A549_24H_X4_F1B19:O03|LJP008_A549_24H_X5_F1B19:O03|LJP008_A549_24H_X6_F1B19:O03
24829,LJP008_A549_24H:O04,BRD-K49865102,PD-0325901,trt_cp,A549,0.37 um,24 h,LJP008_A549_24H_X1_F1B19:O04|LJP008_A549_24H_X2_F1B19:O04|LJP008_A549_24H_X3_F1B19:O04|LJP008_A549_24H_X4_F1B19:O04|LJP008_A549_24H_X5_F1B19:O04|LJP008_A549_24H_X6_F1B19:O04
24830,LJP008_A549_24H:O05,BRD-K49865102,PD-0325901,trt_cp,A549,0.12 um,24 h,LJP008_A549_24H_X1_F1B19:O05|LJP008_A549_24H_X2_F1B19:O05|LJP008_A549_24H_X3_F1B19:O05|LJP008_A549_24H_X4_F1B19:O05|LJP008_A549_24H_X5_F1B19:O05|LJP008_A549_24H_X6_F1B19:O05
24831,LJP008_A549_24H:O06,BRD-K49865102,PD-0325901,trt_cp,A549,0.04 um,24 h,LJP008_A549_24H_X1_F1B19:O06|LJP008_A549_24H_X2_F1B19:O06|LJP008_A549_24H_X3_F1B19:O06|LJP008_A549_24H_X4_F1B19:O06|LJP008_A549_24H_X5_F1B19:O06|LJP008_A549_24H_X6_F1B19:O06
24832,LJP008_A549_24H:O07,BRD-K42436189,AZ-20,trt_cp,A549,10.0 um,24 h,LJP008_A549_24H_X1_F1B19:O07|LJP008_A549_24H_X2_F1B19:O07|LJP008_A549_24H_X3_F1B19:O07|LJP008_A549_24H_X4_F1B19:O07|LJP008_A549_24H_X5_F1B19:O07|LJP008_A549_24H_X6_F1B19:O07
24833,LJP008_A549_24H:O08,BRD-K42436189,AZ-20,trt_cp,A549,3.33 um,24 h,LJP008_A549_24H_X1_F1B19:O08|LJP008_A549_24H_X2_F1B19:O08|LJP008_A549_24H_X3_F1B19:O08|LJP008_A549_24H_X4_F1B19:O08|LJP008_A549_24H_X5_F1B19:O08|LJP008_A549_24H_X6_F1B19:O08
24834,LJP008_A549_24H:O09,BRD-K42436189,AZ-20,trt_cp,A549,1.11 um,24 h,LJP008_A549_24H_X1_F1B19:O09|LJP008_A549_24H_X2_F1B19:O09|LJP008_A549_24H_X3_F1B19:O09|LJP008_A549_24H_X4_F1B19:O09|LJP008_A549_24H_X5_F1B19:O09|LJP008_A549_24H_X6_F1B19:O09
24835,LJP008_A549_24H:O10,BRD-K42436189,AZ-20,trt_cp,A549,0.37 um,24 h,LJP008_A549_24H_X1_F1B19:O10|LJP008_A549_24H_X2_F1B19:O10|LJP008_A549_24H_X3_F1B19:O10|LJP008_A549_24H_X4_F1B19:O10|LJP008_A549_24H_X5_F1B19:O10|LJP008_A549_24H_X6_F1B19:O10
24836,LJP008_A549_24H:O11,BRD-K42436189,AZ-20,trt_cp,A549,0.12 um,24 h,LJP008_A549_24H_X1_F1B19:O11|LJP008_A549_24H_X2_F1B19:O11|LJP008_A549_24H_X3_F1B19:O11|LJP008_A549_24H_X4_F1B19:O11|LJP008_A549_24H_X5_F1B19:O11|LJP008_A549_24H_X6_F1B19:O11
24837,LJP008_A549_24H:O12,BRD-K42436189,AZ-20,trt_cp,A549,0.04 um,24 h,LJP008_A549_24H_X1_F1B19:O12|LJP008_A549_24H_X2_F1B19:O12|LJP008_A549_24H_X3_F1B19:O12|LJP008_A549_24H_X4_F1B19:O12|LJP008_A549_24H_X5_F1B19:O12|LJP008_A549_24H_X6_F1B19:O12
24838,LJP008_A549_24H:O13,BRD-A50737080,CGK-733,trt_cp,A549,10.0 um,24 h,LJP008_A549_24H_X1_F1B19:O13|LJP008_A549_24H_X2_F1B19:O13|LJP008_A549_24H_X3_F1B19:O13|LJP008_A549_24H_X4_F1B19:O13|LJP008_A549_24H_X5_F1B19:O13|LJP008_A549_24H_X6_F1B19:O13
24839,LJP008_A549_24H:O14,BRD-A50737080,CGK-733,trt_cp,A549,3.33 um,24 h,LJP008_A549_24H_X1_F1B19:O14|LJP008_A549_24H_X2_F1B19:O14|LJP008_A549_24H_X3_F1B19:O14|LJP008_A549_24H_X4_F1B19:O14|LJP008_A549_24H_X5_F1B19:O14|LJP008_A549_24H_X6_F1B19:O14
24840,LJP008_A549_24H:O15,BRD-A50737080,CGK-733,trt_cp,A549,1.11 um,24 h,LJP008_A549_24H_X1_F1B19:O15|LJP008_A549_24H_X2_F1B19:O15|LJP008_A549_24H_X3_F1B19:O15|LJP008_A549_24H_X4_F1B19:O15|LJP008_A549_24H_X5_F1B19:O15|LJP008_A549_24H_X6_F1B19:O15
24841,LJP008_A549_24H:O16,BRD-A50737080,CGK-733,trt_cp,A549,0.37 um,24 h,LJP008_A549_24H_X1_F1B19:O16|LJP008_A549_24H_X2_F1B19:O16|LJP008_A549_24H_X3_F1B19:O16|LJP008_A549_24H_X4_F1B19:O16|LJP008_A549_24H_X5_F1B19:O16|LJP008_A549_24H_X6_F1B19:O16
24842,LJP008_A549_24H:O17,BRD-A50737080,CGK-733,trt_cp,A549,0.12 um,24 h,LJP008_A549_24H_X1_F1B19:O17|LJP008_A549_24H_X2_F1B19:O17|LJP008_A549_24H_X3_F1B19:O17|LJP008_A549_24H_X4_F1B19:O17|LJP008_A549_24H_X5_F1B19:O17|LJP008_A549_24H_X6_F1B19:O17
24843,LJP008_A549_24H:O18,BRD-A50737080,CGK-733,trt_cp,A549,0.04 um,24 h,LJP008_A549_24H_X1_F1B19:O18|LJP008_A549_24H_X2_F1B19:O18|LJP008_A549_24H_X3_F1B19:O18|LJP008_A549_24H_X4_F1B19:O18|LJP008_A549_24H_X5_F1B19:O18|LJP008_A549_24H_X6_F1B19:O18
24844,LJP008_A549_24H:O19,BRD-K09537769,NU-7026,trt_cp,A549,10.0 um,24 h,LJP008_A549_24H_X1_F1B19:O19|LJP008_A549_24H_X2_F1B19:O19|LJP008_A549_24H_X3_F1B19:O19|LJP008_A549_24H_X4_F1B19:O19|LJP008_A549_24H_X5_F1B19:O19|LJP008_A549_24H_X6_F1B19:O19
24845,LJP008_A549_24H:O20,BRD-K09537769,NU-7026,trt_cp,A549,3.33 um,24 h,LJP008_A549_24H_X1_F1B19:O20|LJP008_A549_24H_X2_F1B19:O20|LJP008_A549_24H_X3_F1B19:O20|LJP008_A549_24H_X4_F1B19:O20|LJP008_A549_24H_X5_F1B19:O20|LJP008_A549_24H_X6_F1B19:O20
24846,LJP008_A549_24H:O21,BRD-K09537769,NU-7026,trt_cp,A549,1.11 um,24 h,LJP008_A549_24H_X1_F1B19:O21|LJP008_A549_24H_X2_F1B19:O21|LJP008_A549_24H_X3_F1B19:O21|LJP008_A549_24H_X4_F1B19:O21|LJP008_A549_24H_X5_F1B19:O21|LJP008_A549_24H_X6_F1B19:O21
24847,LJP008_A549_24H:O22,BRD-K09537769,NU-7026,trt_cp,A549,0.37 um,24 h,LJP008_A549_24H_X1_F1B19:O22|LJP008_A549_24H_X2_F1B19:O22|LJP008_A549_24H_X3_F1B19:O22|LJP008_A549_24H_X4_F1B19:O22|LJP008_A549_24H_X5_F1B19:O22|LJP008_A549_24H_X6_F1B19:O22
24848,LJP008_A549_24H:O23,BRD-K09537769,NU-7026,trt_cp,A549,0.12 um,24 h,LJP008_A549_24H_X1_F1B19:O23|LJP008_A549_24H_X2_F1B19:O23|LJP008_A549_24H_X3_F1B19:O23|LJP008_A549_24H_X4_F1B19:O23|LJP008_A549_24H_X5_F1B19:O23|LJP008_A549_24H_X6_F1B19:O23
24849,LJP008_A549_24H:O24,BRD-K09537769,NU-7026,trt_cp,A549,0.04 um,24 h,LJP008_A549_24H_X1_F1B19:O24|LJP008_A549_24H_X2_F1B19:O24|LJP008_A549_24H_X3_F1B19:O24|LJP008_A549_24H_X4_F1B19:O24|LJP008_A549_24H_X5_F1B19:O24|LJP008_A549_24H_X6_F1B19:O24
24862,LJP008_A549_24H:P13,BRD-K14109347,LY-2603618,trt_cp,A549,10.0 um,24 h,LJP008_A549_24H_X1_F1B19:P13|LJP008_A549_24H_X2_F1B19:P13|LJP008_A549_24H_X3_F1B19:P13|LJP008_A549_24H_X4_F1B19:P13|LJP008_A549_24H_X5_F1B19:P13|LJP008_A549_24H_X6_F1B19:P13
24863,LJP008_A549_24H:P14,BRD-K14109347,LY-2603618,trt_cp,A549,3.33 um,24 h,LJP008_A549_24H_X1_F1B19:P14|LJP008_A549_24H_X2_F1B19:P14|LJP008_A549_24H_X3_F1B19:P14|LJP008_A549_24H_X4_F1B19:P14|LJP008_A549_24H_X5_F1B19:P14|LJP008_A549_24H_X6_F1B19:P14
24864,LJP008_A549_24H:P15,BRD-K14109347,LY-2603618,trt_cp,A549,1.11 um,24 h,LJP008_A549_24H_X1_F1B19:P15|LJP008_A549_24H_X2_F1B19:P15|LJP008_A549_24H_X3_F1B19:P15|LJP008_A549_24H_X4_F1B19:P15|LJP008_A549_24H_X5_F1B19:P15|LJP008_A549_24H_X6_F1B19:P15
24865,LJP008_A549_24H:P16,BRD-K14109347,LY-2603618,trt_cp,A549,0.37 um,24 h,LJP008_A549_24H_X1_F1B19:P16|LJP008_A549_24H_X2_F1B19:P16|LJP008_A549_24H_X3_F1B19:P16|LJP008_A549_24H_X4_F1B19:P16|LJP008_A549_24H_X5_F1B19:P16|LJP008_A549_24H_X6_F1B19:P16
24866,LJP008_A549_24H:P17,BRD-K14109347,LY-2603618,trt_cp,A549,0.12 um,24 h,LJP008_A549_24H_X1_F1B19:P17|LJP008_A549_24H_X2_F1B19:P17|LJP008_A549_24H_X3_F1B19:P17|LJP008_A549_24H_X4_F1B19:P17|LJP008_A549_24H_X5_F1B19:P17|LJP008_A549_24H_X6_F1B19:P17
24867,LJP008_A549_24H:P18,BRD-K14109347,LY-2603618,trt_cp,A549,0.04 um,24 h,LJP008_A549_24H_X1_F1B19:P18|LJP008_A549_24H_X2_F1B19:P18|LJP008_A549_24H_X3_F1B19:P18|LJP008_A549_24H_X4_F1B19:P18|LJP008_A549_24H_X5_F1B19:P18|LJP008_A549_24H_X6_F1B19:P18
24874,LJP008_A549_24H:B04,BRD-K21680192,mitoxantrone,trt_cp,A549,10.0 um,24 h,LJP008_A549_24H_X2_F1B19:B04|LJP008_A549_24H_X3_F1B19:B04|LJP008_A549_24H_X4_F1B19:B04|LJP008_A549_24H_X5_F1B19:B04|LJP008_A549_24H_X6_F1B19:B04
26772,LJP008_HEPG2_24H:A03,BRD-K81418486,vorinostat,trt_cp,HEPG2,10.0 um,24 h,LJP008_HEPG2_24H_X1_B20:A03|LJP008_HEPG2_24H_X2_B20:A03|LJP008_HEPG2_24H_X3_B20:A03
